x,y,theta
0.08,-0.05,0.092080782
0.9012533025190801,0.04751833287792076,0.10864449899999995
1.3856274149011738,0.11057701858422164,0.11670185899999996
2.1881674070630446,0.18543621091385748,0.09575977800000013
3.0481600211037727,0.33619733774180705,0.09091876100000018
3.4316864762469206,0.3004239660507544,0.07805449700000011
4.2580066642601935,0.34445189031877843,0.10205051300000001
5.112600226799735,0.45941645646183904,0.0873332539999998
6.036758412640302,0.48905787247232035,0.07054113399999995
6.541453255182927,0.4929549683683983,0.16087296400000017
7.429963808224536,0.6804264407931446,0.2961180969999999
8.200145938375899,1.028965589181878,0.39450203299999975
8.651332869554988,1.2608622833481025,0.3756607599999997
9.484988914466031,1.5521672862313742,0.3938735109999998
10.230354751016007,1.8515058937890194,0.42179298499999973
10.657301337077099,2.005571368909966,0.3915062419999997
11.59676548242984,2.3503722922956776,0.3783956179999999
12.473917635958099,2.705682688687342,0.361160693
12.934527180325274,2.9693075778463087,0.35425489999999993
13.74127916098914,3.277197030562161,0.621749892
14.304239880202816,3.983820022576483,0.8432513569999998
14.804265934314015,4.546422714693935,0.8340330489999999
15.135732193977695,4.890007020933612,0.7999455769999999
15.826357996301455,5.605063028742104,0.7848302019999998
16.51438287212022,6.343306198476677,0.7980513299999998
16.742268563299074,6.683017919130019,0.81951668
17.298794990629652,7.3148052664467675,0.8105452959999999
17.906569089008507,7.914756554639206,0.7798348059999998
18.195714329318964,8.217749635372048,1.1208579819999995
18.300848592499296,8.932937873100883,1.607656541999999
18.066590934943953,9.73721799158174,1.8784482149999988
17.917107137224658,10.24338499284742,1.855410181999999
17.686521604291567,11.089849701066196,1.8468215509999988
17.43685363938369,12.001453072577345,1.8216355729999982
17.252610270305336,12.376685097524872,1.820494597999998
17.028207775274485,13.31252570610009,1.8307191899999982
16.80547185531296,14.08132049614603,1.847243214999998
16.567777886408013,14.951655665275963,1.8477009959999977
16.42724243596921,15.372884548615955,2.4179961539999972
15.543848134501745,15.83212178819891,2.6816618689999974
14.733597263597659,16.252049512908208,2.675090092999998
14.335069372375838,16.445204995059896,2.6857276039999984
13.554676897807482,16.87862257482109,2.6978445079999984
12.75743767054412,17.283114699941912,2.7379749749999984
12.357202169036483,17.52316337672284,2.749147008999998
