factor_index,kind,factor_id,label,pose_ids,raw_residual,normalized_norm,robust_weight
200,odometry,199,"odom(199,200)","[199, 200]","[-0.0028802053076695255, -0.005651461740037736, -0.0050493991641880065]",0.3278836709762021,1.0
201,odometry,200,"odom(200,201)","[200, 201]","[-0.022079937455709908, -0.013778402918369195, -0.020714684657494153]",1.2808266421571308,1.0
202,odometry,201,"odom(201,202)","[201, 202]","[-0.02159610524251454, -0.013903600286554754, -0.017513596919406016]",1.1219040430413827,1.0
203,odometry,202,"odom(202,203)","[202, 203]","[-0.020767356617711508, -0.014109287599039164, -0.015807902968472565]",1.0374707135502146,1.0
204,odometry,203,"odom(203,204)","[203, 204]","[-0.01860798271057784, -0.01431875174953195, -0.012798884498109064]",0.8873695418282309,1.0
205,odometry,204,"odom(204,205)","[204, 205]","[-0.010662228221713255, -0.015593889340902195, -0.008877197219646416]",0.6923228885186641,1.0
206,odometry,205,"odom(205,206)","[205, 206]","[0.0066130492042073, -0.005297268504092641, -0.00897077350707276]",0.5345492710111788,1.0
207,odometry,206,"odom(206,207)","[206, 207]","[0.0068385300458781995, -0.005250309396515048, -0.007934950666155682]",0.48196880662392727,1.0
208,odometry,207,"odom(207,208)","[207, 208]","[0.006890794438653924, -0.005239078522173771, -0.006849814226046913]",0.4276891812845306,1.0
209,odometry,208,"odom(208,209)","[208, 209]","[0.006709748128257531, -0.005277788125681057, -0.006196096128029627]",0.3951130367531181,1.0
210,odometry,209,"odom(209,210)","[209, 210]","[0.006739717111377441, -0.005271443646670523, -0.005006902496743404]",0.3392255692109129,1.0
211,odometry,210,"odom(210,211)","[210, 211]","[-0.025735295072005115, 0.0060292762142482165, -0.00033981778738834123]",0.49897453640426964,1.0
212,odometry,211,"odom(211,212)","[211, 212]","[0.01322235746675926, 0.009169186814034648, 0.001087393656867608]",0.36066129637705985,1.0
213,odometry,212,"odom(212,213)","[212, 213]","[0.012746425618949953, 0.009278784386723957, -0.00019913539189131413]",0.35229852724295485,1.0
214,odometry,213,"odom(213,214)","[213, 214]","[0.004774397222125137, 0.010440474808148553, -0.0026246245808865254]",0.3431897911988029,1.0
215,odometry,214,"odom(214,215)","[214, 215]","[0.0014659794153344397, 0.010601238412429444, -0.005044341392552276]",0.41350870717359145,1.0
216,odometry,215,"odom(215,216)","[215, 216]","[-0.021439593778473265, 0.010376015873007596, -0.00048532402754464243]",0.4904758267192222,1.0
217,odometry,216,"odom(216,217)","[216, 217]","[-0.02200638125645038, 0.010179460871996011, -0.0029443549481720233]",0.5209977154996546,1.0
218,odometry,217,"odom(217,218)","[217, 218]","[-0.020531528722501635, 0.007275152320231709, -0.004474176630233639]",0.4943120707440932,1.0
219,odometry,218,"odom(218,219)","[218, 219]","[-0.02057647079922953, 0.007254205811405762, -0.005341519994931598]",0.5205604664866345,1.0
220,odometry,219,"odom(219,220)","[219, 220]","[-0.020785700633638604, 0.007155679311773083, -0.007104987041573807]",0.5834628954911483,1.0
221,odometry,220,"odom(220,221)","[220, 221]","[0.001581437590594259, 0.010888900429801705, 0.0004007032795279031]",0.3132293926780496,1.0
222,odometry,221,"odom(221,222)","[221, 222]","[0.0014901570670334263, 0.010891052692934888, -0.0008739409000981802]",0.31610123400399953,1.0
223,odometry,222,"odom(222,223)","[222, 223]","[0.001198246360367805, 0.010896978681571742, -0.0032103875042048813]",0.3594705756247908,1.0
224,odometry,223,"odom(223,224)","[223, 224]","[-0.01428348022471626, 0.009247778811824148, -0.004214208941139663]",0.4382587695729798,1.0
225,odometry,224,"odom(224,225)","[224, 225]","[-0.019178376877688752, 0.004863512193712949, -0.005525887206334623]",0.4849169678515268,1.0
226,odometry,225,"odom(225,226)","[225, 226]","[-0.012548752709969635, -0.0012865822656289022, -0.009369578708914084]",0.5695275000343563,1.0
227,odometry,226,"odom(226,227)","[226, 227]","[-0.012531563628188525, -0.0013136040009891214, -0.009127472411186055]",0.5571845722641272,1.0
228,odometry,227,"odom(227,228)","[227, 228]","[-0.012543713594251216, -0.0012944133112923611, -0.008760118847334741]",0.5387331663563367,1.0
229,odometry,228,"odom(228,229)","[228, 229]","[-0.03704054322831907, 0.015146206287474713, -0.01109375297384485]",1.0102849454241731,1.0
230,odometry,229,"odom(229,230)","[229, 230]","[-0.0365372350502261, 0.015345248614595658, -0.014583741954151463]",1.1357706222039587,1.0
231,odometry,230,"odom(230,231)","[230, 231]","[0.005197316656683437, 0.017905356180026852, 0.008997663646299614]",0.7214676556282384,1.0
232,odometry,231,"odom(231,232)","[231, 232]","[0.016692664142158753, 0.016904724841954655, 0.006769084101638789]",0.6832399009322881,1.0
233,odometry,232,"odom(232,233)","[232, 233]","[0.016906455141215804, 0.016869904694347855, 0.00284360576108611]",0.5930995902726512,1.0
234,odometry,233,"odom(233,234)","[233, 234]","[0.01738152761995093, 0.016790557282103123, -0.0010582674404413517]",0.5774696537804,1.0
235,odometry,234,"odom(234,235)","[234, 235]","[0.01749867472216421, 0.0167706267378882, -0.0032425577100960723]",0.6027192947808414,1.0
236,odometry,235,"odom(235,236)","[235, 236]","[0.04004193426279734, -0.0018573107299112435, 0.0070970381392658766]",0.8296432039744452,1.0
237,odometry,236,"odom(236,237)","[236, 237]","[0.03948989672214187, 0.0032633821503563615, 0.006162376979966133]",0.8008878552959624,1.0
238,odometry,237,"odom(237,238)","[237, 238]","[0.03953982256732175, 0.0031626750079207146, 0.005912113274171293]",0.795531800978036,1.0
239,odometry,238,"odom(238,239)","[238, 239]","[0.042567915805023726, 0.0036118880199283027, 0.0049932356410868906]",0.8286246309458816,1.0
240,odometry,239,"odom(239,240)","[239, 240]","[0.042708079910607766, 0.003329549316082335, 0.004084258393797668]",0.8145571926164786,1.0
241,odometry,240,"odom(240,241)","[240, 241]","[0.011554986389738398, 0.010288979237467499, 0.0005447274843222161]",0.3625917337786941,1.0
242,odometry,241,"odom(241,242)","[241, 242]","[0.011185070640227557, 0.01035578338821163, -0.0005806162705832563]",0.3604753302234068,1.0
243,odometry,242,"odom(242,243)","[242, 243]","[0.011192633945110608, 0.010354451756620135, -0.002701995029775972]",0.38918977958786904,1.0
244,odometry,243,"odom(243,244)","[243, 244]","[0.010832204198683248, 0.010417140928894175, -0.0050847210746916005]",0.45516110657438685,1.0
245,odometry,244,"odom(244,245)","[244, 245]","[0.010779803778726005, 0.010426056323964837, -0.006534676281602092]",0.50886907660026,1.0
246,odometry,245,"odom(245,246)","[245, 246]","[0.04371827329825284, 0.00807186776939034, -0.007211659331952003]",0.9195308366558269,1.0
247,odometry,246,"odom(246,247)","[246, 247]","[0.02150099412862494, 0.0044577542099528845, -0.0038290313491682326]",0.46292248358183674,1.0
248,odometry,247,"odom(247,248)","[247, 248]","[0.01926377834179982, 0.00590148127630169, -0.004868205951056304]",0.4735529609010002,1.0
249,odometry,248,"odom(248,249)","[248, 249]","[0.0128884304279967, 0.00827300906504162, -0.006712612862337597]",0.4998560092199835,1.0
250,odometry,249,"odom(249,250)","[249, 250]","[0.012562789523403173, 0.008354752373236636, -0.008655506563163495]",0.5834226673880891,1.0
251,odometry,250,"odom(250,251)","[250, 251]","[0.006446652932771468, -7.020428553596025e-05, 0.003131168372638271]",0.20976789603812693,1.0
252,odometry,251,"odom(251,252)","[251, 252]","[0.006448887017631799, -1.3496128525240791e-05, 0.0031156265624492363]",0.20906594581703294,1.0
253,odometry,252,"odom(252,253)","[252, 253]","[0.0008863736346063078, 0.0008005091616356298, 0.0029144648169756593]",0.16431436310901162,1.0
254,odometry,253,"odom(253,254)","[253, 254]","[0.0008581762318652375, 0.0008055347283753844, 0.0027347754086841647]",0.15445544873159978,1.0
255,odometry,254,"odom(254,255)","[254, 255]","[0.0008900961210827063, 0.0007998305211596377, 0.002639058077065215]",0.14926452840630647,1.0
256,odometry,255,"odom(255,256)","[255, 256]","[0.0016252977532698054, 0.00185232721565156, 0.0009958102340421604]",0.08206568166325913,1.0
257,odometry,256,"odom(256,257)","[256, 257]","[0.0017369010142249675, 0.001835636429031496, 0.000619012853687817]",0.07021826315223408,1.0
258,odometry,257,"odom(257,258)","[257, 258]","[0.0018254131980171562, 0.0018214951528497149, 0.000408037288647467]",0.06575597267775844,1.0
259,odometry,258,"odom(258,259)","[258, 259]","[0.001792851843747001, 0.001826793497703075, 6.412199660132956e-10]",0.06153704935007348,1.0
260,gps,0,gps_0(pose 0),[0],"[0.3563495664035743, -0.765103642438383]",1.3613214691709852,1.0
261,gps,1,gps_1(pose 7),[7],"[-0.1955262894796892, 0.2902868800595402]",0.5645092225669619,1.0
262,gps,2,gps_2(pose 14),[14],"[-0.44832680451148654, -0.4952887607934304]",1.0775206155474193,1.0
263,gps,3,gps_3(pose 21),[21],"[-0.8425924205224007, -0.2687110247743414]",1.426455480981569,1.0
264,gps,4,gps_4(pose 28),[28],"[0.032927345875592096, -0.2677215212242068]",0.4350625890391068,1.0
265,gps,5,gps_5(pose 35),[35],"[0.06873064006309804, -0.12385202161914854]",0.22845921122404847,1.0
266,gps,6,gps_6(pose 42),[42],"[-1.4032596882121489, 0.5092122652648765]",2.4077327751838875,1.0
267,gps,7,gps_7(pose 49),[49],"[0.2612985774616794, 0.9855429492807417]",1.6445063935762656,1.0
268,gps,8,gps_8(pose 56),[56],"[-4.4719040999950845, 3.326706878138328]",8.989661209947226,0.2780972432235493
269,gps,9,gps_9(pose 63),[63],"[-0.8457969461139829, -0.5558520647094447]",1.6324174280688073,1.0
270,gps,10,gps_10(pose 70),[70],"[0.31710786730229756, 0.9704455456077881]",1.6466801626301033,1.0
271,gps,11,gps_11(pose 77),[77],"[0.3954949249546389, -1.49711045378133]",2.497530490234697,1.0
272,gps,12,gps_12(pose 84),[84],"[0.48318293493039455, 0.31946616558229335]",0.9342655854084385,1.0
273,gps,13,gps_13(pose 91),[91],"[0.34445707845503026, -0.3007755880796297]",0.7375689059018355,1.0
274,gps,14,gps_14(pose 105),[105],"[-0.22714233237148385, -0.46966553983267556]",0.8414647034749984,1.0
275,gps,15,gps_15(pose 126),[126],"[4.798179884152303, -3.2664972229823412]",9.362140407984807,0.2670329530486205
276,gps,16,gps_16(pose 147),[147],"[-0.19512055836716513, -1.7208018577616961]",2.793272292274194,0.8950076248973847
277,gps,17,gps_17(pose 154),[154],"[0.7093066695057457, 0.9446200813540013]",1.905290739776062,1.0
278,gps,18,gps_18(pose 161),[161],"[1.2937281787056376, 0.0810408946356116]",2.090748305773948,1.0
279,gps,19,gps_19(pose 168),[168],"[-0.29585499018958394, -0.2588685618034665]",0.6340640506842504,1.0
280,gps,20,gps_20(pose 175),[175],"[0.31489529431040175, -0.9659017367696396]",1.6386058605302245,1.0
281,gps,21,gps_21(pose 182),[182],"[-3.5197203730567264, -3.9689532872003475]",8.556147071362627,0.2921875908804192
282,gps,22,gps_22(pose 189),[189],"[-0.3017342196182753, 1.1093500356139152]",1.8542783450914369,1.0
283,gps,23,gps_23(pose 196),[196],"[0.5929287695231906, 0.14953018519066053]",0.986279181235622,1.0
284,gps,24,gps_24(pose 203),[203],"[0.3624418458703723, -0.49011174677259656]",0.9831748144776304,1.0
285,gps,25,gps_25(pose 210),[210],"[1.381290189843956, -0.016788220140522725]",2.2280519487207497,1.0
286,gps,26,gps_26(pose 217),[217],"[0.8114731910448594, 0.5155733276418895]",1.5506574383311291,1.0
287,gps,27,gps_27(pose 224),[224],"[0.3908274865131487, 0.6993417452881605]",1.292160989659132,1.0
288,gps,28,gps_28(pose 231),[231],"[4.336271277819396, 2.741468217455104]",8.274507411225983,0.30213278878791777
289,gps,29,gps_29(pose 238),[238],"[0.40015577648570416, 0.11845006161825467]",0.6730949966279273,1.0
290,gps,30,gps_30(pose 245),[245],"[-0.5246974331112648, 0.27948313975790207]",0.9588546509945252,1.0
291,gps,31,gps_31(pose 252),[252],"[-0.3330275543349117, 0.6746440038572281]",1.2134906392071179,1.0
292,gps,32,gps_32(pose 259),[259],"[-0.5476253625527168, -0.28392914755498744]",0.9949263832940345,1.0
293,loop,0,"loop_0(0,84)","[0, 84]","[-0.2848675987718267, -0.24575706539070485, 0.02272315964816629]",2.4050213310922826,1.0
294,loop,1,"loop_1(23,176)","[23, 176]","[0.08627676146503507, -0.252034005859999, 0.013349686146058026]",1.6911742197768687,1.0
295,loop,2,"loop_2(47,144)","[47, 144]","[0.13086047414072044, -0.09760125143653023, -0.069497998747722]",1.8510011289273058,1.0
296,loop,3,"loop_3(76,211)","[76, 211]","[-0.14450718882444208, -0.30278331156950755, 0.021252436654211504]",2.149400467031711,1.0
297,loop,4,"loop_4(149,246)","[149, 246]","[0.14851729738531483, -0.13775957956741886, 0.027777180163850446]",1.4085298220246436,1.0
298,loop,5,"loop_5(89,198)","[89, 198]","[0.11469069248891027, 0.18192974128519324, -0.03653871614028592]",1.5703603040225433,1.0
299,loop,6,"loop_6(42,146)","[42, 146]","[4.306616103113765, 0.32966822254556916, 1.0467486911123718]",35.63443876208321,0.07015685069972599
300,loop,7,"loop_7(118,228)","[118, 228]","[-3.9596756271931453, 26.12411964452267, -0.3906828224553789]",165.36869812112363,0.015117734059736536
301,landmark,0,lm_0(pose 0),[0],"[-0.07445323893653555, -0.0891721976862927]",2.0102951643755387,1.0
302,landmark,1,lm_1(pose 0),[0],"[-0.44904178376208304, 0.005001034882746946]",2.044122302525325,1.0
303,landmark,2,lm_2(pose 5),[5],"[0.24595597193899543, -0.028574094926486993]",1.285722566421949,1.0
304,landmark,3,lm_3(pose 5),[5],"[-0.2739495169326087, -0.00919624084152737]",1.2618830662374338,1.0
305,landmark,4,lm_4(pose 10),[10],"[0.0073971633352183375, 0.021520501750719845]",0.4794139088901968,1.0
306,landmark,5,lm_5(pose 10),[10],"[-0.07880689609592029, -0.0035567308709825163]",0.3668293195404881,1.0
307,landmark,6,lm_6(pose 15),[15],"[0.043972983117412934, -0.017109533446457714]",0.4295485393716831,1.0
308,landmark,7,lm_7(pose 15),[15],"[0.0560984681964003, -0.009328315649921315]",0.32862294592326274,1.0
309,landmark,8,lm_8(pose 20),[20],"[-0.21195391998893953, 0.05094076218691557]",1.4864904156505907,1.0
310,landmark,9,lm_9(pose 20),[20],"[-0.742212193792037, -0.014574349909574735]",3.3892021108413934,0.7376367411087671
311,landmark,10,lm_10(pose 25),[25],"[-0.03106502688942614, -0.004261487508333772]",0.17001998587941924,1.0
312,landmark,11,lm_11(pose 25),[25],"[0.18728309023089373, 0.041946213539692856]",1.2623670499878217,1.0
313,landmark,12,lm_12(pose 30),[30],"[-0.32941886580717883, -0.019607251070863807]",1.5594651181724741,1.0
314,landmark,13,lm_13(pose 30),[30],"[-0.011050365825296282, -0.010085283361347841]",0.22967707449920172,1.0
315,landmark,14,lm_14(pose 35),[35],"[-0.12090940634945113, 0.006998473866613786]",0.5711691363216584,1.0
316,landmark,15,lm_15(pose 35),[35],"[0.14960871976749512, 0.01889263868468216]",0.7991974231245467,1.0
317,landmark,16,lm_16(pose 40),[40],"[-0.03624863660979427, -0.029988475929383362]",0.6864772869552802,1.0
318,landmark,17,lm_17(pose 40),[40],"[-0.1561187885974462, -0.010620439773559198]",0.7478479567456584,1.0
319,landmark,18,lm_18(pose 45),[45],"[-0.07033544733862218, -0.0533424949659973]",1.2277454333964022,1.0
320,landmark,19,lm_19(pose 45),[45],"[0.25352790012534143, 0.010096931589731462]",1.1740397857947251,1.0
321,landmark,20,lm_20(pose 50),[50],"[-3.0643278178347613, -0.5891122758500638]",19.11530188074075,0.13078527431046363
322,landmark,21,lm_21(pose 50),[50],"[0.013806250312589086, -0.006420499784245859]",0.1558692486741892,1.0
323,landmark,22,lm_22(pose 55),[55],"[-0.30671592271556714, -0.009590491784578603]",1.410358915037935,1.0
324,landmark,23,lm_23(pose 55),[55],"[0.25969011075101367, -0.015652425827802574]",1.2305907896220243,1.0
325,landmark,24,lm_24(pose 60),[60],"[-0.23456141054757174, 0.00866783287567996]",1.0834478441719035,1.0
326,landmark,25,lm_25(pose 60),[60],"[0.020273418686991285, -0.018675561542815355]",0.4251203720713851,1.0
327,landmark,26,lm_26(pose 65),[65],"[-0.21622524897154527, 0.04622428136844858]",1.421664926264545,1.0
328,landmark,27,lm_27(pose 65),[65],"[-0.055667012460856036, -0.0003726405159385493]",0.2531673418643273,1.0
329,landmark,28,lm_28(pose 70),[70],"[-0.012110513312608706, 0.20022094022558967]",4.4496947421544375,0.5618362932441426
330,landmark,29,lm_29(pose 70),[70],"[-0.3050583822535513, 0.08945586539128314]",2.4237406430640265,1.0
331,landmark,30,lm_30(pose 75),[75],"[-0.26687859729996966, -0.02714708643708086]",1.3548088696556508,1.0
332,landmark,31,lm_31(pose 75),[75],"[-0.23425590122553874, -0.1706586360388762]",3.9390611888015257,0.6346689934919835
333,landmark,32,lm_32(pose 80),[80],"[-0.03918217377140376, 0.04409349596833145]",0.9959099485042497,1.0
334,landmark,33,lm_33(pose 80),[80],"[-0.026140866361475723, -0.005175628007525024]",0.16536900002927285,1.0
335,landmark,34,lm_34(pose 85),[85],"[0.05973882131274433, -0.06703083886210237]",1.5141219608696816,1.0
336,landmark,35,lm_35(pose 85),[85],"[0.07228966627050681, -0.04303719669276962]",1.0112555577261637,1.0
337,landmark,36,lm_36(pose 90),[90],"[0.067617427012995, -0.0913125259959271]",2.052312091563035,1.0
338,landmark,37,lm_37(pose 90),[90],"[0.15853525427071435, 0.014011206340548199]",0.7850037044449849,1.0
339,landmark,38,lm_38(pose 95),[95],"[-0.06947954239196186, 0.002984880866686357]",0.32270663154019025,1.0
340,landmark,39,lm_39(pose 100),[100],"[-0.3048169717368454, 0.018790824801361072]",1.4470888059113924,1.0
341,landmark,40,lm_40(pose 105),[105],"[0.13557439348705724, -0.0005249731528085277]",0.6163576574095463,1.0
342,landmark,41,lm_41(pose 105),[105],"[0.17080757821598525, 0.0075041923365315455]",0.7941050458076805,1.0
343,landmark,42,lm_42(pose 110),[110],"[-0.262627796562354, -0.005095164159087506]",1.1991203064755172,1.0
344,landmark,43,lm_43(pose 110),[110],"[-0.028225359642993553, -0.03936007515385853]",0.8840276253808905,1.0
345,landmark,44,lm_44(pose 115),[115],"[0.06683354896152238, -0.013781236126832574]",0.4313659055516137,1.0
346,landmark,45,lm_45(pose 120),[120],"[-0.062316880155986354, 0.059419456220123124]",1.3504728884693742,1.0
347,landmark,46,lm_46(pose 120),[120],"[0.0788982312512978, -0.005360680707213739]",0.37789593176793157,1.0
348,landmark,47,lm_47(pose 125),[125],"[-0.07057655599128321, -0.02070335622857611]",0.5608768878019642,1.0
349,landmark,48,lm_48(pose 125),[125],"[0.2825975155751772, 0.014538392858353344]",1.324539816177429,1.0
350,landmark,49,lm_49(pose 130),[130],"[-0.06263626530492505, 0.04789412771667534]",1.1017368722681908,1.0
351,landmark,50,lm_50(pose 130),[130],"[0.0675306654411596, 0.04474646000305116]",1.0406662529579835,1.0
352,landmark,51,lm_51(pose 135),[135],"[0.1594535473691553, -0.010526437258272292]",0.7616021489405912,1.0
353,landmark,52,lm_52(pose 135),[135],"[-0.06421583680157728, -0.014295054694038356]",0.4314078732082527,1.0
354,landmark,53,lm_53(pose 140),[140],"[0.30023143196179713, -0.01601967894687828]",1.4103563912704988,1.0
355,landmark,54,lm_54(pose 140),[140],"[-0.07706879655655285, -0.010606269734540152]",0.42222159323110264,1.0
356,landmark,55,lm_55(pose 145),[145],"[0.18662959959018277, 0.009983152719312827]",0.8768449765892624,1.0
357,landmark,56,lm_56(pose 145),[145],"[-0.18008315275280307, 0.05073444700698415]",1.3932492195378352,1.0
358,landmark,57,lm_57(pose 150),[150],"[-0.021962765928093653, -0.0008036209373951664]",0.10141546397273007,1.0
359,landmark,58,lm_58(pose 150),[150],"[0.02007158242444973, -0.0004628682455463107]",0.0918124648454589,1.0
360,landmark,59,lm_59(pose 155),[155],"[-0.10663122366517364, 0.03867468027421239]",0.9866886018494876,1.0
361,landmark,60,lm_60(pose 155),[155],"[-0.08616985443411895, -0.021883407129449584]",0.6244195793966908,1.0
362,landmark,61,lm_61(pose 160),[160],"[-0.22609614482544682, -0.04796346361139969]",1.480619353563274,1.0
363,landmark,62,lm_62(pose 160),[160],"[0.07324224288738979, -0.007435950693065685]",0.37167272592045564,1.0
364,landmark,63,lm_63(pose 165),[165],"[-2.3738509987342447, -0.44735202180375566]",14.671594527495278,0.1703972935807951
365,landmark,64,lm_64(pose 165),[165],"[-0.16618727965260582, -0.011069382870349642]",0.7944390889757396,1.0
366,landmark,65,lm_65(pose 170),[170],"[-0.05258982801090806, -0.014989690919333665]",0.4100009659204016,1.0
367,landmark,66,lm_66(pose 170),[170],"[-0.11837533174260528, 0.009435234651827162]",0.5774783881338298,1.0
368,landmark,67,lm_67(pose 175),[175],"[-0.08645224618720349, 0.030792833471051217]",0.7890928448769693,1.0
369,landmark,68,lm_68(pose 175),[175],"[-0.13932843416890783, -0.02055740709772058]",0.7808826496247946,1.0
370,landmark,69,lm_69(pose 180),[180],"[-0.1353431240016505, 0.06305583853379204]",1.5303405105330445,1.0
371,landmark,70,lm_70(pose 180),[180],"[0.14650571527676703, 0.016851592507610924]",0.7640056690953883,1.0
372,landmark,71,lm_71(pose 185),[185],"[0.20685595132749723, -0.011832491909423482]",0.9763287768580053,1.0
373,landmark,72,lm_72(pose 185),[185],"[-0.22911193131138852, -0.15948365467771097]",3.693922419063415,0.6767873594469992
374,landmark,73,lm_73(pose 190),[190],"[-0.12630282758001599, -0.07295213921379418]",1.7198111800690876,1.0
375,landmark,74,lm_74(pose 195),[195],"[-0.08165099095161654, 0.017490793001128768]",0.5374207107286322,1.0
376,landmark,75,lm_75(pose 195),[195],"[0.11673929067776179, -0.08043867746782052]",1.8646236410166261,1.0
377,landmark,76,lm_76(pose 200),[200],"[-0.4113682499577278, 0.07910022123235105]",2.5663515483305743,0.9741455731683618
378,landmark,77,lm_77(pose 200),[200],"[0.0031730427578100517, 0.04180978056264495]",0.929218174636039,1.0
379,landmark,78,lm_78(pose 205),[205],"[0.06328714824615744, -0.006129727717232747]",0.3182895158432606,1.0
380,landmark,79,lm_79(pose 205),[205],"[-0.3993287619828596, 0.011091553366316731]",1.8317891443487098,1.0
381,landmark,80,lm_80(pose 210),[210],"[-0.16574449030618865, 0.004043541310440268]",0.7587237362071418,1.0
382,landmark,81,lm_81(pose 210),[210],"[0.586538687179341, -0.04601548605958161]",2.855459835247371,0.8755157292497594
383,landmark,82,lm_82(pose 215),[215],"[0.3881038007647515, 0.006043105425860507]",1.7692122044373657,1.0
384,landmark,83,lm_83(pose 215),[215],"[0.06147705334452347, -0.04182850846107522]",0.970617982698801,1.0
385,landmark,84,lm_84(pose 220),[220],"[0.12393958393579707, -0.013948829652425943]",0.6430088116039953,1.0
386,landmark,85,lm_85(pose 220),[220],"[0.05397936050929708, -0.050225860025225]",1.1427810646982863,1.0
387,landmark,86,lm_86(pose 225),[225],"[0.10684981180570219, -0.035744100941864865]",0.9310315259659362,1.0
388,landmark,87,lm_87(pose 225),[225],"[0.14446633762920147, 0.06137411941381643]",1.5137201424748743,1.0
389,landmark,88,lm_88(pose 230),[230],"[-2.9312219482480404, -0.46140906899226275]",16.812403804264854,0.1486997355705802
390,landmark,89,lm_89(pose 230),[230],"[-0.2591776622715978, -0.1385420352018003]",3.296413213739447,0.7584000663448389
391,landmark,90,lm_90(pose 235),[235],"[-0.32699597195903296, -0.06375117529303509]",2.053348698202604,1.0
392,landmark,91,lm_91(pose 235),[235],"[-0.14635690094094578, -0.002623672190433801]",0.6678086515808629,1.0
393,landmark,92,lm_92(pose 240),[240],"[0.015115512749250826, -0.02758919093018175]",0.6169309710704964,1.0
394,landmark,93,lm_93(pose 240),[240],"[-0.1970737019313873, 0.035034967415037865]",1.1868388900945195,1.0
395,landmark,94,lm_94(pose 245),[245],"[0.3039687606613133, 0.02343425491794271]",1.4765572553685122,1.0
396,landmark,95,lm_95(pose 245),[245],"[0.2291367902902426, -0.031684998918361185]",1.25720283391216,1.0
397,landmark,96,lm_96(pose 250),[250],"[-0.2562212006889588, -0.013633830241313039]",1.2034050938390244,1.0
398,landmark,97,lm_97(pose 250),[250],"[-0.3573480828608435, -0.060056513585352356]",2.1022629603672414,1.0
399,landmark,98,lm_98(pose 255),[255],"[0.09733670016673246, -0.0005571840306970444]",0.44261276833333246,1.0
400,landmark,99,lm_99(pose 255),[255],"[0.057510984488018835, 0.008372854263481777]",0.3208685894267889,1.0
